"dataset_ID","meantimes","Acer","Adoxa.moschatellina","Anemone","Anemone.nemorosa","Betula","Betula.Corylus.Myrica","Betula.fruticosa","Betula.humilis","Betula.nana","Betula.pendula","Betula.pubescens","Carpinus","Carpinus.betulus","Convallaria","Convallaria.majalis","Cornus","Cornus.mas.C..suecica","Cornus.sanguinea","Cornus.suecica","Corylus","Corylus.avellana","Corylus.Myrica","Fagus","Fagus.sylvatica","Fraxinus","Fraxinus.excelsior","Hedera","Hedera.helix","Ilex","Larix","Lonicera.periclymenum","Mercurialis","Mercurialis.perennis","Micranthes.nivalis","Micranthes.nivalis.M..tenuis","Polygonatum","Polygonatum.verticillatum","Populus","Populus.tremula","Prunus","Prunus.padus","Quercus","Rhamnus","Rhamnus.cathartica","Sanicula","Sorbus","Sorbus.aria","Sorbus.aucuparia","Stachys.sylvatica","Tilia","Tilia.cordata","Ulmus","Ulmus.glabra","Viburnum","Viburnum.opulus","Viscum","Viscum.album"
"12",5584.055,"0",NA,NA,NA,"151",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"10",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,NA,NA,NA,NA,NA,NA,"27",NA,"5",NA,NA,NA,"0",NA
"12",5682.686,"0",NA,NA,NA,"115",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98",NA,NA,NA,NA,NA,NA,NA,"60",NA,"22",NA,NA,NA,"0",NA
"12",5883.728,"0",NA,NA,NA,"112",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"8",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,"48",NA,"58",NA,NA,NA,"0",NA
"12",6042.229,"1",NA,NA,NA,"82",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"16",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,"106",NA,"93",NA,NA,NA,"1",NA
"12",6137.455,"0",NA,NA,NA,"101",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"10",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA,NA,NA,NA,NA,NA,"59",NA,"62",NA,NA,NA,"0",NA
"12",6222.822,"0",NA,NA,NA,"63",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,"124",NA,"43",NA,NA,NA,"0",NA
"12",6299.96,"0",NA,NA,NA,"82",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"15",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,"59",NA,"71",NA,NA,NA,"1",NA
"12",6376.137,"0",NA,NA,NA,"76",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"7",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,"106",NA,"81",NA,NA,NA,"0",NA
"12",6456.385,"0",NA,NA,NA,"79",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"13",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91",NA,NA,NA,NA,NA,NA,NA,"31",NA,"68",NA,NA,NA,"0",NA
"12",6537.688,"0",NA,NA,NA,"73",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA,NA,NA,NA,NA,NA,"93",NA,"54",NA,NA,NA,"2",NA
"12",6635.953,"0",NA,NA,NA,"33",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"20",NA,"17",NA,NA,NA,"0",NA
"12",6828.158,"0",NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52",NA,NA,NA,NA,NA,NA,NA,"91",NA,"87",NA,NA,NA,"0",NA
"12",6993.439,"0",NA,NA,NA,"102",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,"58",NA,"74",NA,NA,NA,"0",NA
"12",7066.8,"0",NA,NA,NA,"140",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,NA,NA,NA,NA,NA,"61",NA,"72",NA,NA,NA,"0",NA
"12",7129.392,"0",NA,NA,NA,"228",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,"58",NA,"42",NA,NA,NA,"0",NA
"12",7188.946,"0",NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,"12",NA,"10",NA,NA,NA,"1",NA
"12",7252.605,"0",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"4",NA,"2",NA,NA,NA,"0",NA
"12",7336.806,"0",NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"17",NA,"16",NA,NA,NA,"0",NA
"12",7431.258,"0",NA,NA,NA,"76",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,"58",NA,"37",NA,NA,NA,"0",NA
"12",7490.08,"0",NA,NA,NA,"66",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44",NA,NA,NA,NA,NA,NA,NA,"61",NA,"36",NA,NA,NA,"0",NA
"12",7541.192,"0",NA,NA,NA,"55",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,"65",NA,"50",NA,NA,NA,"1",NA
"12",7599.822,"0",NA,NA,NA,"36",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63",NA,NA,NA,NA,NA,NA,NA,"40",NA,"19",NA,NA,NA,"0",NA
"12",7688.586,"0",NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,"40",NA,"14",NA,NA,NA,"0",NA
"12",7759.81,"0",NA,NA,NA,"61",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,"48",NA,"59",NA,NA,NA,"0",NA
"12",7810.38,"0",NA,NA,NA,"41",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,"35",NA,"17",NA,NA,NA,"0",NA
"12",7856.731,"0",NA,NA,NA,"65",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"36",NA,"33",NA,NA,NA,"0",NA
"12",7898.493,"0",NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"9",NA,"1",NA,NA,NA,"0",NA
"12",7938.871,"0",NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,"10",NA,"4",NA,NA,NA,"0",NA
"12",7980.771,"0",NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,"31",NA,"13",NA,NA,NA,"0",NA
"12",8025.067,"0",NA,NA,NA,"88",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,"27",NA,"42",NA,NA,NA,"0",NA
"12",8072.125,"0",NA,NA,NA,"133",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,"27",NA,"51",NA,NA,NA,"0",NA
"12",8125.859,"0",NA,NA,NA,"84",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,"28",NA,"44",NA,NA,NA,"0",NA
"12",8219.94,"0",NA,NA,NA,"146",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,"25",NA,"53",NA,NA,NA,"0",NA
"12",8313.93,"0",NA,NA,NA,"145",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,"21",NA,"57",NA,NA,NA,"0",NA
"12",8382.081,"0",NA,NA,NA,"143",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,"21",NA,"57",NA,NA,NA,"0",NA
"12",8414.191,"0",NA,NA,NA,"170",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,"16",NA,"45",NA,NA,NA,"1",NA
"12",8444.339,"0",NA,NA,NA,"211",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,"24",NA,"53",NA,NA,NA,"0",NA
"12",8473.566,"0",NA,NA,NA,"132",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,"12",NA,"59",NA,NA,NA,"0",NA
"12",8503.083,"0",NA,NA,NA,"154",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37",NA,NA,NA,NA,NA,NA,NA,"27",NA,"61",NA,NA,NA,"0",NA
"12",8532.22,"0",NA,NA,NA,"97",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,"19",NA,"50",NA,NA,NA,"0",NA
"12",8561.665,"0",NA,NA,NA,"219",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,"7",NA,"48",NA,NA,NA,"0",NA
"12",8590.963,"0",NA,NA,NA,"94",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"32",NA,"57",NA,NA,NA,"0",NA
"12",8622.269,"0",NA,NA,NA,"226",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,"7",NA,"45",NA,NA,NA,"0",NA
"12",8651.757,"0",NA,NA,NA,"124",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,"0",NA,"19",NA,NA,NA,"0",NA
"12",8680.532,"0",NA,NA,NA,"213",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,"12",NA,"44",NA,NA,NA,"0",NA
"12",8709.642,"0",NA,NA,NA,"109",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,"9",NA,"29",NA,NA,NA,"1",NA
"12",8738.987,"0",NA,NA,NA,"160",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,"17",NA,"39",NA,NA,NA,"0",NA
"12",8766.494,"0",NA,NA,NA,"137",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,"17",NA,"57",NA,NA,NA,"0",NA
"12",8796.283,"0",NA,NA,NA,"183",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,"12",NA,"51",NA,NA,NA,"0",NA
"12",8824.484,"0",NA,NA,NA,"160",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,"16",NA,"41",NA,NA,NA,"0",NA
"12",8853.283,"0",NA,NA,NA,"171",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,"15",NA,"60",NA,NA,NA,"0",NA
"12",8881.53,"0",NA,NA,NA,"147",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,"15",NA,"82",NA,NA,NA,"0",NA
"12",8909.463,"0",NA,NA,NA,"189",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,"12",NA,"47",NA,NA,NA,"0",NA
"12",8938.078,"0",NA,NA,NA,"144",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,"11",NA,"62",NA,NA,NA,"0",NA
"12",8967.124,"0",NA,NA,NA,"182",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,"2",NA,"37",NA,NA,NA,"0",NA
"12",8997.1,"0",NA,NA,NA,"146",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,"0",NA,"25",NA,NA,NA,"0",NA
"12",9025.563,"0",NA,NA,NA,"266",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,"1",NA,"44",NA,NA,NA,"0",NA
"12",9053.789,"0",NA,NA,NA,"212",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,"0",NA,"18",NA,NA,NA,"1",NA
"12",9081.166,"0",NA,NA,NA,"221",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"0",NA,"11",NA,NA,NA,"0",NA
"12",9109.566,"0",NA,NA,NA,"152",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"6",NA,NA,NA,"0",NA
"12",9139.718,"0",NA,NA,NA,"186",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"8",NA,NA,NA,"0",NA
"12",9168.18,"0",NA,NA,NA,"201",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,"0",NA
"12",9197.912,"0",NA,NA,NA,"254",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"4",NA,NA,NA,"0",NA
"12",9226.451,"0",NA,NA,NA,"232",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,"0",NA
"12",9257.408,"0",NA,NA,NA,"368",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA
"12",9287.134,"0",NA,NA,NA,"230",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,"0",NA
"12",9315.232,"0",NA,NA,NA,"473",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,"0",NA
"12",9344.431,"0",NA,NA,NA,"185",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA
"12",9374.141,"0",NA,NA,NA,"181",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA
"12",9433.605,"0",NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA
"12",9495.527,"0",NA,NA,NA,"266",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA
"20",1487.618,NA,NA,NA,NA,"268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA
"20",1635.112,NA,NA,NA,NA,"268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA
"20",1780.054,NA,NA,NA,NA,"248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA
"20",1926.013,NA,NA,NA,NA,"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA
