"dataset_ID","meantimes","Abies","Arctostaphylos","Arctostaphylos.uva.ursi","Huperzia","Huperzia.selago","Linnaea.borealis","Lycopodium","Lycopodium.annotinum","Melampyrum","Picea","Picea.abies","Pinus","Pinus.sylvestris","Taxus","Taxus.baccata","Vaccinium"
"45639",8581.044,NA,NA,NA,NA,"0",NA,"3","5","0","0",NA,"0","73",NA,NA,"0"
"45639",8957.394,NA,NA,NA,NA,"1",NA,"0","19","3","0",NA,"0","62",NA,NA,"0"
"45639",9295.429,NA,NA,NA,NA,"2",NA,"1","15","1","0",NA,"0","44",NA,NA,"0"
"45639",9631.532,NA,NA,NA,NA,"1",NA,"0","6","0","0",NA,"1","38",NA,NA,"0"
"45639",9980.034,NA,NA,NA,NA,"0",NA,"0","2","0","0",NA,"0","25",NA,NA,"2"
"45639",10316.76,NA,NA,NA,NA,"1",NA,"0","1","0","0",NA,"0","15",NA,NA,"0"
"45642",9.657,NA,"1",NA,NA,"3","0","0","6","0","2",NA,NA,"86",NA,NA,"4"
"45642",285.832,NA,"2",NA,NA,"2","0","1","4","1","4",NA,NA,"64",NA,NA,"10"
"45642",479.209,NA,"0",NA,NA,"2","0","5","14","3","4",NA,NA,"42",NA,NA,"5"
"45642",657.372,NA,"1",NA,NA,"2","0","2","6","1","4",NA,NA,"80",NA,NA,"11"
"45642",823.399,NA,"1",NA,NA,"2","0","0","4","0","2",NA,NA,"95",NA,NA,"7"
"45642",999.501,NA,"1",NA,NA,"4","0","0","8","0","1",NA,NA,"45",NA,NA,"12"
"45642",1209.452,NA,"2",NA,NA,"1","0","1","10","0","6",NA,NA,"79",NA,NA,"10"
"45642",1515.44,NA,"0",NA,NA,"1","0","2","2","0","4",NA,NA,"98",NA,NA,"9"
"45642",1679.176,NA,"1",NA,NA,"2","0","0","6","0","2",NA,NA,"97",NA,NA,"7"
"45642",1823.273,NA,"0",NA,NA,"2","0","1","14","0","1",NA,NA,"81",NA,NA,"14"
"45642",1955.614,NA,"1",NA,NA,"1","0","0","7","2","2",NA,NA,"103",NA,NA,"11"
"45642",2083.729,NA,"0",NA,NA,"2","0","1","6","0","4",NA,NA,"145",NA,NA,"8"
"45642",2210.707,NA,"1",NA,NA,"1","0","0","7","0","2",NA,NA,"109",NA,NA,"4"
"45642",2340.199,NA,"1",NA,NA,"0","0","1","2","0","2",NA,NA,"92",NA,NA,"14"
"45642",2472.712,NA,"1",NA,NA,"1","0","1","4","0","2",NA,NA,"121",NA,NA,"7"
"45642",2599.432,NA,"2",NA,NA,"1","0","3","2","1","9",NA,NA,"96",NA,NA,"6"
"45642",2727.63,NA,"0",NA,NA,"1","0","1","5","1","2",NA,NA,"96",NA,NA,"7"
"45642",2855.482,NA,"3",NA,NA,"2","0","1","2","0","0",NA,NA,"136",NA,NA,"6"
"45642",2987.345,NA,"1",NA,NA,"1","0","2","4","0","4",NA,NA,"86",NA,NA,"4"
"45642",3122.93,NA,"1",NA,NA,"0","0","2","2","0","5",NA,NA,"108",NA,NA,"5"
"45642",3263.926,NA,"2",NA,NA,"0","0","0","3","0","4",NA,NA,"189",NA,NA,"16"
"45642",3430.175,NA,"2",NA,NA,"1","0","0","2","0","1",NA,NA,"84",NA,NA,"10"
"45642",3698.668,NA,"1",NA,NA,"1","0","0","5","1","3",NA,NA,"125",NA,NA,"6"
"45642",3857.632,NA,"2",NA,NA,"0","0","0","10","0","1",NA,NA,"140",NA,NA,"7"
"45642",3996.519,NA,"1",NA,NA,"1","1","0","6","3","0",NA,NA,"129",NA,NA,"6"
"45642",4129.123,NA,"1",NA,NA,"3","0","0","6","0","0",NA,NA,"105",NA,NA,"2"
"45642",4273.713,NA,"1",NA,NA,"0","0","2","3","1","0",NA,NA,"148",NA,NA,"7"
"45642",4451.851,NA,"0",NA,NA,"1","0","0","1","0","0",NA,NA,"162",NA,NA,"12"
"45642",4820.983,NA,"1",NA,NA,"0","0","0","1","0","5",NA,NA,"101",NA,NA,"8"
"45642",4969.705,NA,"0",NA,NA,"0","0","2","8","0","4",NA,NA,"70",NA,NA,"4"
"45642",5153.879,NA,"2",NA,NA,"2","0","2","1","1","1",NA,NA,"81",NA,NA,"7"
"45642",5323.854,NA,"2",NA,NA,"3","0","1","9","0","2",NA,NA,"150",NA,NA,"11"
"45642",5494.713,NA,"0",NA,NA,"0","0","0","3","0","0",NA,NA,"109",NA,NA,"4"
"45642",5667.858,NA,"0",NA,NA,"3","0","0","5","0","0",NA,NA,"106",NA,NA,"8"
"45642",5834.738,NA,"0",NA,NA,"0","0","0","3","0","0",NA,NA,"86",NA,NA,"6"
"45642",6005.183,NA,"0",NA,NA,"0","0","0","1","0","0",NA,NA,"125",NA,NA,"7"
"45642",6188.361,NA,"0",NA,NA,"0","0","0","0","0","0",NA,NA,"98",NA,NA,"5"
"45642",6407.873,NA,"1",NA,NA,"1","0","0","7","0","0",NA,NA,"120",NA,NA,"4"
"45642",6764.67,NA,"0",NA,NA,"4","0","0","1","0","0",NA,NA,"100",NA,NA,"1"
"45642",6969.414,NA,"0",NA,NA,"0","0","1","3","1","0",NA,NA,"182",NA,NA,"1"
"45642",7158.03,NA,"0",NA,NA,"1","0","0","2","0","1",NA,NA,"115",NA,NA,"1"
"45642",7358.296,NA,"0",NA,NA,"0","0","1","2","0","0",NA,NA,"151",NA,NA,"0"
"45642",7634.747,NA,"0",NA,NA,"0","0","1","2","0","0",NA,NA,"72",NA,NA,"1"
"45642",7742.057,NA,"0",NA,NA,"0","0","0","1","0","0",NA,NA,"100",NA,NA,"0"
"45642",7820.863,NA,"0",NA,NA,"2","0","0","4","0","1",NA,NA,"164",NA,NA,"0"
"45642",7898.457,NA,"0",NA,NA,"2","0","0","4","0","0",NA,NA,"105",NA,NA,"2"
"45642",7974.696,NA,"1",NA,NA,"0","0","2","10","0","0",NA,NA,"107",NA,NA,"2"
"45642",8052.661,NA,"0",NA,NA,"0","0","1","2","0","0",NA,NA,"71",NA,NA,"0"
"45642",8140.967,NA,"0",NA,NA,"0","0","0","8","0","0",NA,NA,"78",NA,NA,"0"
"45642",8351.157,NA,"0",NA,NA,"0","0","0","4","0","0",NA,NA,"51",NA,NA,"0"
"45642",8504.506,NA,"0",NA,NA,"0","0","0","5","0","1",NA,NA,"106",NA,NA,"1"
"45642",8647.944,NA,"0",NA,NA,"1","0","2","13","2","1",NA,NA,"81",NA,NA,"1"
"45642",8779.513,NA,"0",NA,NA,"1","0","0","4","1","0",NA,NA,"37",NA,NA,"1"
"45642",8912.6,NA,"0",NA,NA,"0","0","0","5","0","0",NA,NA,"48",NA,NA,"0"
"45642",9046.348,NA,"0",NA,NA,"3","0","1","2","0","0",NA,NA,"65",NA,NA,"1"
"45642",9200.342,NA,"0",NA,NA,"1","0","0","1","0","0",NA,NA,"33",NA,NA,"1"
"45642",9583.163,NA,"1",NA,NA,"0","0","0","3","0","0",NA,NA,"36",NA,NA,"0"
"45642",9889.412,NA,"0",NA,NA,"0","0","0","1","0","0",NA,NA,"31",NA,NA,"0"
"45642",10154.975,NA,"0",NA,NA,"1","0","1","3","0","0",NA,NA,"39",NA,NA,"0"
"45642",10427.387,NA,"0",NA,NA,"0","0","1","3","0","0",NA,NA,"27",NA,NA,"1"
"45642",10697.843,NA,"0",NA,NA,"0","0","0","6","0","0",NA,NA,"21",NA,NA,"0"
"45642",10987.223,NA,"1",NA,NA,"1","0","1","3","0","1",NA,NA,"43",NA,NA,"0"
"45642",11375.499,NA,"0",NA,NA,"0","0","0","4","0","0",NA,NA,"26",NA,NA,"0"
"45698",4.592,NA,NA,NA,NA,"0",NA,NA,"2","0","0","76","0","146",NA,"0","0"
"45698",127.823,NA,NA,NA,NA,"0",NA,NA,"1","0","0","108","1","127",NA,"0","0"
"45698",212.085,NA,NA,NA,NA,"0",NA,NA,"4","2","0","97","0","116",NA,"0","0"
"45698",289.029,NA,NA,NA,NA,"0",NA,NA,"1","1","0","105","0","98",NA,"0","1"
"45698",367.506,NA,NA,NA,NA,"0",NA,NA,"0","0","0","102","2","111",NA,"0","2"
"45698",450.041,NA,NA,NA,NA,"0",NA,NA,"2","0","0","105","2","119",NA,"0","1"
"45698",551.769,NA,NA,NA,NA,"0",NA,NA,"1","0","1","69","0","122",NA,"0","0"
"45698",733.327,NA,NA,NA,NA,"0",NA,NA,"1","0","0","114","0","143",NA,"0","1"
"45698",864.21,NA,NA,NA,NA,"0",NA,NA,"1","0","0","199","0","143",NA,"0","0"
"45698",982.552,NA,NA,NA,NA,"0",NA,NA,"1","0","0","156","0","87",NA,"0","0"
"45698",1097.202,NA,NA,NA,NA,"0",NA,NA,"1","0","0","172","0","86",NA,"0","0"
"45698",1204.607,NA,NA,NA,NA,"0",NA,NA,"0","0","0","118","0","106",NA,"0","0"
"45698",1315.202,NA,NA,NA,NA,"0",NA,NA,"1","2","0","57","0","86",NA,"0","0"
"45698",1437.465,NA,NA,NA,NA,"0",NA,NA,"0","0","0","13","1","96",NA,"0","1"
"45698",1582.147,NA,NA,NA,NA,"0",NA,NA,"2","1","0","7","0","180",NA,"0","1"
"45698",1839.798,NA,NA,NA,NA,"0",NA,NA,"1","0","0","6","0","152",NA,"0","0"
"45698",2000.371,NA,NA,NA,NA,"0",NA,NA,"2","3","0","2","0","153",NA,"2","0"
"45698",2137.005,NA,NA,NA,NA,"0",NA,NA,"1","0","0","1","0","122",NA,"0","0"
"45698",2267.27,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","1","127",NA,"0","0"
"45698",2391.156,NA,NA,NA,NA,"0",NA,NA,"0","1","0","3","0","120",NA,"0","0"
"45698",2510.233,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","1","113",NA,"0","0"
"45698",2630.255,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","0","214",NA,"0","1"
"45698",2753.182,NA,NA,NA,NA,"0",NA,NA,"5","0","0","0","0","137",NA,"1","0"
"45698",2866.021,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","1","131",NA,"0","0"
"45698",2987.705,NA,NA,NA,NA,"0",NA,NA,"3","0","0","0","1","160",NA,"0","0"
"45698",3108.63,NA,NA,NA,NA,"1",NA,NA,"3","0","0","1","0","185",NA,"0","0"
"45698",3231.375,NA,NA,NA,NA,"0",NA,NA,"2","2","0","0","0","134",NA,"0","1"
"45698",3359.066,NA,NA,NA,NA,"0",NA,NA,"3","0","0","0","1","169",NA,"0","0"
"45698",3492.17,NA,NA,NA,NA,"0",NA,NA,"1","1","0","0","0","127",NA,"0","0"
"45698",3637.263,NA,NA,NA,NA,"0",NA,NA,"3","0","0","0","0","121",NA,"0","0"
"45698",3821.11,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","0","85",NA,"0","0"
"45698",4058.278,NA,NA,NA,NA,"0",NA,NA,"6","0","0","0","0","57",NA,"0","0"
"45698",4175.617,NA,NA,NA,NA,"1",NA,NA,"3","0","0","0","2","114",NA,"0","1"
"45698",4280.202,NA,NA,NA,NA,"1",NA,NA,"7","1","0","0","3","111",NA,"0","0"
"45698",4375.627,NA,NA,NA,NA,"0",NA,NA,"4","2","0","0","0","122",NA,"0","0"
"45698",4469.877,NA,NA,NA,NA,"1",NA,NA,"1","0","0","0","1","119",NA,"0","0"
"45698",4563.293,NA,NA,NA,NA,"2",NA,NA,"4","1","0","0","0","147",NA,"0","0"
"45698",4661.719,NA,NA,NA,NA,"0",NA,NA,"5","1","0","0","0","159",NA,"0","0"
"45698",4764.735,NA,NA,NA,NA,"0",NA,NA,"2","2","0","0","2","151",NA,"0","0"
"45698",4889.545,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","1","165",NA,"0","0"
"45698",5118.153,NA,NA,NA,NA,"0",NA,NA,"2","0","0","0","3","164",NA,"0","0"
"45698",5269.138,NA,NA,NA,NA,"0",NA,NA,"2","1","0","0","0","125",NA,"0","0"
"45698",5407.014,NA,NA,NA,NA,"0",NA,NA,"3","1","0","0","1","129",NA,"0","0"
"45698",5528.416,NA,NA,NA,NA,"0",NA,NA,"1","1","0","0","1","137",NA,"0","0"
"45698",5651.278,NA,NA,NA,NA,"0",NA,NA,"3","0","0","0","1","113",NA,"0","0"
"45698",5773.988,NA,NA,NA,NA,"0",NA,NA,"2","0","0","0","1","132",NA,"0","0"
"45698",5895.128,NA,NA,NA,NA,"0",NA,NA,"3","0","0","0","1","119",NA,"0","0"
"45698",5955.465,NA,NA,NA,NA,"0",NA,NA,"2","1","0","0","0","90",NA,"0","0"
"45698",6081.749,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","0","78",NA,"0","0"
"45698",6220.38,NA,NA,NA,NA,"0",NA,NA,"4","0","0","1","0","59",NA,"0","1"
"45698",6389.064,NA,NA,NA,NA,"0",NA,NA,"2","0","0","3","0","81",NA,"0","0"
"45698",6638.643,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","0","65",NA,"0","0"
"45698",6782.369,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","0","80",NA,"0","0"
"45698",6900.83,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","0","88",NA,"0","0"
"45698",7018.236,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","0","104",NA,"0","0"
"45698",7129.729,NA,NA,NA,NA,"0",NA,NA,"0","1","0","0","0","98",NA,"0","1"
"45698",7243.338,NA,NA,NA,NA,"0",NA,NA,"0","1","0","0","2","83",NA,"0","0"
"45698",7356.668,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","0","64",NA,"0","1"
"45698",7471.308,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","0","84",NA,"0","0"
"45698",7590.984,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","0","120",NA,"0","0"
"45698",7721.4,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","0","98",NA,"0","0"
"45698",7878.376,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","0","85",NA,"0","0"
"45698",8129.249,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","1","141",NA,"0","0"
"45698",8290.619,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","1","152",NA,"0","0"
"45698",8427.682,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","0","135",NA,"0","0"
"45698",8554.251,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","4","185",NA,"0","1"
"45698",8682.505,NA,NA,NA,NA,"0",NA,NA,"1","1","0","0","2","176",NA,"0","0"
"45698",8813.993,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","1","171",NA,"0","0"
"45698",8952.828,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","0","207",NA,"0","0"
"45698",9133.246,NA,NA,NA,NA,"0",NA,NA,"1","1","0","0","0","222",NA,"0","0"
"45698",9561.669,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","2","324",NA,"0","0"
"45698",9768.998,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","0","310",NA,"0","0"
"45698",9974.604,NA,NA,NA,NA,"0",NA,NA,"1","1","0","0","4","406",NA,"0","0"
"45698",10201.976,NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","4","290",NA,"0","0"
"45698",10432.267,NA,NA,NA,NA,"0",NA,NA,"0","0","0","1","0","233",NA,"0","0"
"45698",10534.94,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","1","244",NA,"0","0"
"45698",10611.705,NA,NA,NA,NA,"0",NA,NA,"0","0","0","0","0","57",NA,"0","0"
"45701",11.991,NA,NA,NA,NA,"1","0",NA,"3","1","1","173","0","83",NA,NA,"1"
"45701",143.42,NA,NA,NA,NA,"1","0",NA,"3","2","1","114","0","87",NA,NA,"1"
"45701",275.486,NA,NA,NA,NA,"1","0",NA,"2","0","2","142","0","93",NA,NA,"1"
"45701",441.342,NA,NA,NA,NA,"1","0",NA,"2","0","2","95","0","64",NA,NA,"1"
"45701",602.592,NA,NA,NA,NA,"0","0",NA,"5","0","1","179","0","114",NA,NA,"0"
"45701",764.703,NA,NA,NA,NA,"0","0",NA,"1","0","0","163","0","94",NA,NA,"0"
"45701",929.655,NA,NA,NA,NA,"0","0",NA,"3","0","3","191","0","94",NA,NA,"1"
"45701",1104,NA,NA,NA,NA,"0","0",NA,"1","2","3","174","0","92",NA,NA,"1"
"45701",1244.195,NA,NA,NA,NA,"0","0",NA,"2","1","1","83","0","68",NA,NA,"0"
"45701",1314.502,NA,NA,NA,NA,"0","0",NA,"2","0","0","99","0","88",NA,NA,"0"
"45701",1381.486,NA,NA,NA,NA,"1","0",NA,"2","0","2","102","0","77",NA,NA,"0"
"45701",1447.174,NA,NA,NA,NA,"1","1",NA,"2","0","0","137","0","74",NA,NA,"0"
"45701",1579.945,NA,NA,NA,NA,"0","0",NA,"2","0","2","126","0","54",NA,NA,"0"
"45701",1752.067,NA,NA,NA,NA,"1","0",NA,"4","2","0","21","0","71",NA,NA,"0"
"45701",1901.603,NA,NA,NA,NA,"0","0",NA,"2","1","0","6","0","127",NA,NA,"0"
"45701",2038.84,NA,NA,NA,NA,"0","0",NA,"1","0","0","2","0","114",NA,NA,"0"
"45701",2175.705,NA,NA,NA,NA,"1","0",NA,"1","0","0","0","0","231",NA,NA,"0"
"45701",2315.324,NA,NA,NA,NA,"1","0",NA,"2","3","0","0","0","79",NA,NA,"0"
"45701",2476.203,NA,NA,NA,NA,"0","0",NA,"5","1","0","0","0","104",NA,NA,"0"
"45701",2785.694,NA,NA,NA,NA,"0","0",NA,"3","2","0","0","0","124",NA,NA,"0"
"45701",3045.407,NA,NA,NA,NA,"2","0",NA,"6","0","0","0","0","103",NA,NA,"1"
"45701",3296.305,NA,NA,NA,NA,"1","0",NA,"2","1","0","0","0","106",NA,NA,"0"
"45701",3547.769,NA,NA,NA,NA,"0","0",NA,"5","0","0","0","0","93",NA,NA,"0"
"45701",3812.891,NA,NA,NA,NA,"0","0",NA,"2","0","0","0","0","94",NA,NA,"0"
"45701",4122.086,NA,NA,NA,NA,"3","0",NA,"4","5","0","0","0","106",NA,NA,"1"
"45701",4314.512,NA,NA,NA,NA,"1","0",NA,"6","1","0","0","0","100",NA,NA,"0"
"45701",4488.399,NA,NA,NA,NA,"0","0",NA,"1","3","0","0","0","79",NA,NA,"1"
"45701",4657.126,NA,NA,NA,NA,"1","0",NA,"8","5","0","0","0","85",NA,NA,"0"
"45701",4829.205,NA,NA,NA,NA,"0","0",NA,"5","1","0","0","0","118",NA,NA,"0"
"45701",5011.779,NA,NA,NA,NA,"0","0",NA,"2","1","0","0","0","72",NA,NA,"0"
"45701",5302.948,NA,NA,NA,NA,"0","0",NA,"3","2","0","0","0","62",NA,NA,"0"
"45701",5634.658,NA,NA,NA,NA,"0","0",NA,"2","1","0","0","0","85",NA,NA,"1"
"45701",5791.543,NA,NA,NA,NA,"0","0",NA,"1","1","0","0","0","108",NA,NA,"1"
"45701",5943.93,NA,NA,NA,NA,"0","0",NA,"7","1","0","0","0","71",NA,NA,"0"
"45701",6093.256,NA,NA,NA,NA,"0","0",NA,"5","2","0","0","0","60",NA,NA,"0"
"45701",6242.22,NA,NA,NA,NA,"0","0",NA,"4","1","0","0","0","65",NA,NA,"0"
"45701",6391.822,NA,NA,NA,NA,"0","0",NA,"2","1","0","0","0","59",NA,NA,"0"
"45701",6546.187,NA,NA,NA,NA,"0","0",NA,"2","0","0","0","0","65",NA,NA,"0"
"45701",6705.948,NA,NA,NA,NA,"0","0",NA,"2","0","0","0","0","49",NA,NA,"0"
"45701",6878.914,NA,NA,NA,NA,"0","0",NA,"5","2","0","0","0","51",NA,NA,"0"
"45701",7134.359,NA,NA,NA,NA,"0","0",NA,"2","0","0","0","0","88",NA,NA,"1"
"45701",7365.125,NA,NA,NA,NA,"2","0",NA,"2","1","0","0","0","92",NA,NA,"0"
"45701",7578.353,NA,NA,NA,NA,"0","0",NA,"0","1","0","0","0","61",NA,NA,"0"
"45701",7779.829,NA,NA,NA,NA,"0","0",NA,"0","1","0","0","0","86",NA,NA,"0"
"45701",7974.009,NA,NA,NA,NA,"0","0",NA,"0","2","0","0","0","80",NA,NA,"2"
"45701",8165.626,NA,NA,NA,NA,"1","0",NA,"1","2","0","0","0","95",NA,NA,"0"
"45701",8357.621,NA,NA,NA,NA,"0","0",NA,"0","2","0","0","0","136",NA,NA,"0"
"45701",8549.333,NA,NA,NA,NA,"0","0",NA,"1","0","0","0","0","113",NA,NA,"0"
"45701",8744.683,NA,NA,NA,NA,"0","0",NA,"3","0","0","0","0","130",NA,NA,"0"
"45701",8945.14,NA,NA,NA,NA,"0","0",NA,"1","0","0","0","0","118",NA,NA,"0"
"45701",9050.168,NA,NA,NA,NA,"0","0",NA,"2","0","0","0","0","142",NA,NA,"0"
"45701",9162.879,NA,NA,NA,NA,"0","0",NA,"0","1","0","0","0","150",NA,NA,"0"
"45701",9290.318,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","1","207",NA,NA,"0"
"45701",9620.261,NA,NA,NA,NA,"0","0",NA,"3","0","0","0","0","275",NA,NA,"0"
"45701",10048.889,NA,NA,NA,NA,"0","0",NA,"0","1","0","0","1","315",NA,NA,"0"
"45701",10468.026,NA,NA,NA,NA,"0","0",NA,"0","2","0","0","2","325",NA,NA,"1"
"45701",10885.081,NA,NA,NA,NA,"0","0",NA,"0","1","0","0","0","399",NA,NA,"1"
"45701",11303.98,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","327",NA,NA,"0"
"45701",11517.753,NA,NA,NA,NA,"0","0",NA,"2","0","0","0","0","143",NA,NA,"0"
"45701",11737.715,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","73",NA,NA,"1"
"45701",11962.51,NA,NA,NA,NA,"0","0",NA,"0","2","0","0","0","69",NA,NA,"1"
"45701",12031.506,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","86",NA,NA,"1"
"45701",12072.737,NA,NA,NA,NA,"0","0",NA,"1","0","0","0","0","135",NA,NA,"0"
"45701",12108.285,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","104",NA,NA,"0"
"45701",12172.204,NA,NA,NA,NA,"1","0",NA,"0","0","0","0","0","149",NA,NA,"0"
"45701",12200.503,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","92",NA,NA,"0"
"45701",12226.853,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","45",NA,NA,"1"
"45701",12275.167,NA,NA,NA,NA,"0","0",NA,"1","0","0","0","0","42",NA,NA,"0"
"45701",12324.277,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","31",NA,NA,"0"
"45701",12363.099,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","69",NA,NA,"0"
"45704",8.178,NA,NA,NA,NA,"0","0","0","4","2",NA,"39","5","267",NA,NA,"1"
"45704",319.038,NA,NA,NA,NA,"1","0","0","4","5",NA,"29","4","221",NA,NA,"4"
"45704",530.55,NA,NA,NA,NA,"0","0","0","3","4",NA,"11","4","272",NA,NA,"1"
"45704",728.548,NA,NA,NA,NA,"0","0","0","4","2",NA,"6","5","301",NA,NA,"0"
"45704",922.256,NA,NA,NA,NA,"0","0","0","4","3",NA,"4","0","267",NA,NA,"0"
"45704",1115.62,NA,NA,NA,NA,"0","0","0","7","1",NA,"5","9","271",NA,NA,"1"
"45704",1314.26,NA,NA,NA,NA,"0","0","0","0","5",NA,"3","2","257",NA,NA,"2"
"45704",1547.295,NA,NA,NA,NA,"1","0","0","7","2",NA,"2","2","340",NA,NA,"0"
"45704",1914.623,NA,NA,NA,NA,"1","0","0","5","3",NA,"0","9","321",NA,NA,"0"
"45704",2140.884,NA,NA,NA,NA,"0","0","0","5","1",NA,"0","7","307",NA,NA,"2"
"45704",2333.998,NA,NA,NA,NA,"0","0","0","7","1",NA,"1","7","345",NA,NA,"3"
"45704",2516.117,NA,NA,NA,NA,"2","0","0","5","3",NA,"0","3","322",NA,NA,"2"
"45704",2699.707,NA,NA,NA,NA,"1","0","1","7","6",NA,"0","7","347",NA,NA,"3"
"45704",2883.313,NA,NA,NA,NA,"1","0","0","1","2",NA,"0","0","300",NA,NA,"4"
"45704",3069.89,NA,NA,NA,NA,"0","0","0","1","1",NA,"0","5","264",NA,NA,"0"
"45704",3255.97,NA,NA,NA,NA,"0","0","0","1","1",NA,"0","5","325",NA,NA,"1"
"45704",3459.66,NA,NA,NA,NA,"3","0","0","5","3",NA,"0","8","337",NA,NA,"2"
"45704",3725.78,NA,NA,NA,NA,"0","0","0","9","2",NA,"0","5","343",NA,NA,"1"
"45704",4056.138,NA,NA,NA,NA,"0","0","0","4","1",NA,"0","3","269",NA,NA,"0"
"45704",4270.476,NA,NA,NA,NA,"0","0","0","2","1",NA,"0","1","295",NA,NA,"0"
"45704",4468.864,NA,NA,NA,NA,"1","0","0","3","0",NA,"0","4","299",NA,NA,"1"
"45704",4653.308,NA,NA,NA,NA,"1","0","0","4","1",NA,"0","5","318",NA,NA,"1"
"45704",4844.798,NA,NA,NA,NA,"0","1","0","3","2",NA,"0","3","368",NA,NA,"1"
"45704",5036.025,NA,NA,NA,NA,"1","0","0","2","1",NA,"0","5","233",NA,NA,"1"
"45704",5232.73,NA,NA,NA,NA,"0","0","0","1","1",NA,"1","2","321",NA,NA,"0"
"45704",5429.873,NA,NA,NA,NA,"0","1","0","3","1",NA,"0","6","305",NA,NA,"0"
"45704",5646.441,NA,NA,NA,NA,"0","0","0","6","1",NA,"0","3","326",NA,NA,"0"
"45704",5967.869,NA,NA,NA,NA,"0","0","0","3","3",NA,"1","0","206",NA,NA,"1"
"45704",6153.946,NA,NA,NA,NA,"0","0","0","4","5",NA,"0","3","312",NA,NA,"2"
"45704",6318.067,NA,NA,NA,NA,"0","0","0","3","0",NA,"0","2","254",NA,NA,"0"
"45704",6486.271,NA,NA,NA,NA,"1","0","0","4","2",NA,"0","2","243",NA,NA,"2"
"45704",6661.271,NA,NA,NA,NA,"0","0","0","1","0",NA,"0","0","238",NA,NA,"0"
"45704",6847.191,NA,NA,NA,NA,"0","0","0","4","1",NA,"0","0","215",NA,NA,"1"
"45704",7169.976,NA,NA,NA,NA,"0","0","0","1","0",NA,"0","2","244",NA,NA,"0"
"45704",7394.129,NA,NA,NA,NA,"0","0","0","1","0",NA,"0","0","217",NA,NA,"1"
"45704",7590.498,NA,NA,NA,NA,"0","0","0","1","0",NA,"0","14","391",NA,NA,"2"
"45704",7778.012,NA,NA,NA,NA,"0","0","0","1","1",NA,"1","2","209",NA,NA,"0"
"45704",7973.311,NA,NA,NA,NA,"0","0","0","2","0",NA,"0","3","255",NA,NA,"1"
"45704",8185.441,NA,NA,NA,NA,"0","0","0","1","0",NA,"0","6","232",NA,NA,"0"
"45704",8547.667,NA,NA,NA,NA,"0","0","0","0","1",NA,"0","8","434",NA,NA,"1"
"45704",8828.631,NA,NA,NA,NA,"0","0","0","0","2",NA,"0","5","344",NA,NA,"0"
"45704",9084.804,NA,NA,NA,NA,"0","0","0","0","1",NA,"0","1","301",NA,NA,"0"
"45704",9355.788,NA,NA,NA,NA,"0","0","0","2","0",NA,"0","5","258",NA,NA,"0"
"45704",9865.713,NA,NA,NA,NA,"0","0","0","2","1",NA,"0","7","357",NA,NA,"1"
"45704",10067.667,NA,NA,NA,NA,"0","0","0","1","2",NA,"0","2","342",NA,NA,"1"
"45704",10246.237,NA,NA,NA,NA,"0","0","0","5","2",NA,"0","8","428",NA,NA,"0"
"45704",10415.751,NA,NA,NA,NA,"0","0","0","0","2",NA,"0","5","280",NA,NA,"0"
"45704",10582.733,NA,NA,NA,NA,"0","0","0","6","2",NA,"0","4","545",NA,NA,"0"
"45704",10747.328,NA,NA,NA,NA,"0","0","0","5","2",NA,"0","4","457",NA,NA,"1"
