"dataset_ID","meantimes","Alnus","Alnus.glutinosa","Alnus.incana","Alnus.viridis","Athyrium.alpestre","Athyrium.filix.femina","Blechnum.spicant","Chrysosplenium","Frangula","Frangula.alnus","Lysimachia.vulgaris","Matteuccia","Matteuccia.struthiopteris","Phegopteris.connectilis","Rhododendron.tomentosum","Rubus","Rubus.chamaemorus","Rubus.fruticosus","Rubus.idaeus","Rubus.saxatilis","Salix","Salix.herbacea","Sambucus","Sambucus.nigra.S..racemosa","Saussurea","Saussurea.nuda","Sphagnum"
"20",1780.054,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"22"
"20",1926.013,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3",NA,NA,NA,NA,NA,"25"
"20",2072.76,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"20"
"20",2226.754,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"0",NA,NA,NA,NA,NA,"18"
"20",2391.488,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"23"
"20",2586.934,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"2",NA,NA,NA,NA,NA,"16"
"20",2933.672,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"2",NA,NA,NA,NA,NA,"10"
"20",3273.253,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"18"
"20",3584.977,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"0",NA,NA,NA,NA,NA,"11"
"20",3890.647,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5",NA,NA,NA,NA,NA,"20"
"20",4193.046,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"10"
"20",4516.995,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"12"
"20",4949.49,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"6"
"20",5307.997,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"12"
"20",5648.385,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"8"
"20",5984.993,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,"12"
"20",6325.69,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"4"
"20",6695.256,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,"8"
"20",7113.436,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"6"
"20",7414.326,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"7"
"20",7697.835,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"7"
"20",7980.4,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"8"
"20",8268.111,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"4"
"20",8605.081,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4",NA,NA,NA,NA,NA,"4"
"20",8928.585,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4",NA,NA,NA,NA,NA,"1"
"20",9202.832,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7",NA,NA,NA,NA,NA,"6"
"20",9473.491,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6",NA,NA,NA,NA,NA,"3"
"20",9757.009,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4",NA,NA,NA,NA,NA,"0"
"20",10102.748,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5",NA,NA,NA,NA,NA,"0"
"20",10238.767,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7",NA,NA,NA,NA,NA,"2"
"20",10362.602,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"9",NA,NA,NA,NA,NA,"0"
"20",10589.158,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"9",NA,NA,NA,NA,NA,"0"
"317",8379.367,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"6"
"317",8684.627,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"1"
"317",8986.03,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2",NA,NA,NA,NA,NA,"4"
"317",9297.284,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"0"
"317",9651.305,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"6",NA,NA,NA,NA,NA,"2"
"317",10133.253,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"2"
"317",10498.949,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"9",NA,NA,NA,NA,NA,"4"
"317",10808.984,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6",NA,NA,NA,NA,NA,"7"
"317",11105.419,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"10",NA,NA,NA,NA,NA,"1"
"317",11402.658,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"14",NA,NA,NA,NA,NA,"0"
"317",11743.436,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"9",NA,NA,NA,NA,NA,"1"
"317",12216.837,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"12",NA,NA,NA,NA,NA,"0"
"317",12555.205,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"31",NA,NA,NA,NA,NA,"0"
"317",12836.117,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"13",NA,NA,NA,NA,NA,"0"
"317",13084.873,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"14",NA,NA,NA,NA,NA,"0"
"317",13316.766,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"17",NA,NA,NA,NA,NA,"0"
"317",8033.385,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"6"
"317",7556.968,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"5"
"317",7184.579,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"6"
"317",6862.193,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3",NA,NA,NA,NA,NA,"5"
"317",6548.752,"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"2"
"317",6220.996,"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"1"
"317",5834.783,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"6"
"317",5444.339,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"9"
"317",5209.597,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"3"
"317",5000.698,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"4"
"317",4798.533,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4",NA,NA,NA,NA,NA,"5"
"317",4591.005,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"3"
"317",4327.731,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"5"
"317",4009.963,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"7"
"317",3784.647,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"7"
"317",3586.203,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"6"
"317",3400.231,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"6"
"317",3221.932,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"7"
"317",3042.76,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"6"
"317",2863.165,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"4"
"317",2685.341,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"12"
"317",2509.13,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"6"
"317",2328.966,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"7"
"317",2141.601,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"5"
"720",8024.223,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0"
"720",8379.088,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"2"
"720",8715.121,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6",NA,NA,NA,NA,NA,"2"
"720",9040.537,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7",NA,NA,NA,NA,NA,"1"
"720",9376.608,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"1"
"720",9747.93,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7",NA,NA,NA,NA,NA,"0"
"720",9971.884,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5",NA,NA,NA,NA,NA,"2"
"720",10069.045,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6",NA,NA,NA,NA,NA,"1"
"720",10159.114,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"13",NA,NA,NA,NA,NA,"0"
"720",10242.949,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"17",NA,NA,NA,NA,NA,"1"
"720",10326.963,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"16",NA,NA,NA,NA,NA,"2"
"720",10414.149,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"15",NA,NA,NA,NA,NA,"0"
"720",10495.811,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"8",NA,NA,NA,NA,NA,"0"
"720",7887.474,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"2"
"720",7631.513,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"0"
"720",7381.181,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"5"
"720",7126.14,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"1"
"720",6817.214,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4",NA,NA,NA,NA,NA,"2"
"720",6439.486,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"3"
"720",6122.485,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"4"
"720",5819.016,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"3",NA,NA,NA,NA,NA,"2"
"720",5512.969,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"6"
"720",5199.465,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"4",NA,NA,NA,NA,NA,"4"
"720",4881.143,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"4"
"720",4513.943,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"1",NA,NA,NA,NA,NA,"8"
"720",4156.909,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5",NA,NA,NA,NA,NA,"5"
"720",3856.229,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"4",NA,NA,NA,NA,NA,"1"
"720",3565.029,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5",NA,NA,NA,NA,NA,"3"
"720",3273.665,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,NA,"4"
"720",2971.669,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"5",NA,NA,NA,NA,NA,"3"
"720",2628.349,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,"9"
"720",2404.247,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2",NA,NA,NA,NA,NA,"5"
"720",2245.491,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"6",NA,NA,NA,NA,NA,"6"
"720",2097.926,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3",NA,NA,NA,NA,NA,"4"
"720",1953.152,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"3"
"720",1806.308,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"9",NA,NA,NA,NA,NA,"4"
"720",1663.191,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5",NA,NA,NA,NA,NA,"10"
"977",1060.95,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,"20"
"977",1325.533,"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,"18"
"977",1575.767,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,"13"
"977",1830.437,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"104"
"977",2095.654,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"5",NA,"0",NA,NA,NA,"2"
"977",2468.872,"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,"83"
"977",2804.785,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"39"
"977",3034.456,"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"52"
"977",3254.858,"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"5",NA,"0",NA,NA,NA,"26"
"977",3467.634,"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,"0",NA,NA,NA,"96"
"977",3684.493,"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,"205"
"977",3901.161,"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,"21"
"977",4112.642,"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"32"
"977",4216.455,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,"0",NA,NA,NA,"8"
"977",4432.052,"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"4",NA,"0",NA,NA,NA,"15"
"977",4535.853,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"4",NA,"0",NA,NA,NA,"4"
"977",4742.21,"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"3",NA,"0",NA,NA,NA,"56"
"977",4945.316,"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"56"
"977",5157.051,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"5",NA,"0",NA,NA,NA,"41"
"977",5377.917,"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"7",NA,"0",NA,NA,NA,"8"
"977",5734.226,"67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"11",NA,"0",NA,NA,NA,"8"
"977",6468.48,"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"6",NA,"0",NA,NA,NA,"0"
"977",6944.179,"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"6",NA,"0",NA,NA,NA,"10"
"977",7397.254,"184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"11",NA,"0",NA,NA,NA,"2"
"977",7842.254,"131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"10",NA,"0",NA,NA,NA,"11"
"977",8372.758,"103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"24",NA,"0",NA,NA,NA,"2"
"977",8745.253,"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"21",NA,"0",NA,NA,NA,"3"
"977",9001.266,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"24",NA,"0",NA,NA,NA,"3"
"977",9184.922,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"33",NA,"0",NA,NA,NA,"10"
"977",9346.426,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,"12"
"977",9502.935,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"23",NA,"0",NA,NA,NA,"4"
"977",9656.924,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"22",NA,"0",NA,NA,NA,"7"
"977",9807.748,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"19",NA,"0",NA,NA,NA,"9"
"977",9958.279,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"23",NA,"0",NA,NA,NA,"6"
"977",10118.528,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"28",NA,"0",NA,NA,NA,"2"
"977",10299.092,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"32",NA,"0",NA,NA,NA,"1"
"977",10509.681,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"49",NA,"0",NA,NA,NA,"0"
"977",10884.082,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"30",NA,"0",NA,NA,NA,"2"
"977",11217.481,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"55",NA,"0",NA,NA,NA,"0"
"977",11368.917,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"41",NA,"0",NA,NA,NA,"1"
"977",11523.936,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"30",NA,"0",NA,NA,NA,"0"
"977",11837.951,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"19",NA,"0",NA,NA,NA,"0"
"977",12044.048,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"27",NA,"0",NA,NA,NA,"0"
